flat_idx	TianS1_key	TianS1_label	TianS2_key	TianS2_label	TianS3_key	TianS3_label	TianS4_key	TianS4_label
351372	15	PUT-lh	30	pPUT-lh	38	PUT-VP-lh	42	PUT-VP-lh
351458	9	HIP-lh	17	aHIP-lh	27	HIP-head-l-lh	32	HIP-head-l-lh
351459	9	HIP-lh	17	aHIP-lh	27	HIP-head-l-lh	32	HIP-head-l-lh
351460	9	HIP-lh	17	aHIP-lh	27	HIP-head-l-lh	32	HIP-head-l-lh
351461	9	HIP-lh	17	aHIP-lh	27	HIP-head-l-lh	32	HIP-head-l-lh
351462	9	HIP-lh	17	aHIP-lh	27	HIP-head-l-lh	32	HIP-head-l-lh
351463	9	HIP-lh	17	aHIP-lh	27	HIP-head-l-lh	32	HIP-head-l-lh
351466	15	PUT-lh	30	pPUT-lh	38	PUT-VP-lh	42	PUT-VP-lh
351467	15	PUT-lh	30	pPUT-lh	38	PUT-VP-lh	42	PUT-VP-lh
351468	15	PUT-lh	30	pPUT-lh	38	PUT-VP-lh	42	PUT-VP-lh
351469	15	PUT-lh	30	pPUT-lh	38	PUT-VP-lh	42	PUT-VP-lh
351470	15	PUT-lh	30	pPUT-lh	38	PUT-VP-lh	42	PUT-VP-lh
351471	15	PUT-lh	30	pPUT-lh	38	PUT-VP-lh	42	PUT-VP-lh
351555	9	HIP-lh	17	aHIP-lh	27	HIP-head-l-lh	32	HIP-head-l-lh
351556	9	HIP-lh	17	aHIP-lh	27	HIP-head-l-lh	32	HIP-head-l-lh
351557	9	HIP-lh	17	aHIP-lh	27	HIP-head-l-lh	32	HIP-head-l-lh
351558	9	HIP-lh	17	aHIP-lh	27	HIP-head-l-lh	32	HIP-head-l-lh
351559	9	HIP-lh	17	aHIP-lh	27	HIP-head-l-lh	32	HIP-head-l-lh
351563	15	PUT-lh	30	pPUT-lh	38	PUT-VP-lh	42	PUT-VP-lh
351564	15	PUT-lh	30	pPUT-lh	38	PUT-VP-lh	42	PUT-VP-lh
351565	15	PUT-lh	30	pPUT-lh	38	PUT-VP-lh	42	PUT-VP-lh
351566	15	PUT-lh	30	pPUT-lh	38	PUT-VP-lh	42	PUT-VP-lh
351567	15	PUT-lh	30	pPUT-lh	38	PUT-VP-lh	42	PUT-VP-lh
351568	15	PUT-lh	30	pPUT-lh	38	PUT-VP-lh	42	PUT-VP-lh
351651	9	HIP-lh	17	aHIP-lh	27	HIP-head-l-lh	32	HIP-head-l-lh
351652	9	HIP-lh	17	aHIP-lh	27	HIP-head-l-lh	32	HIP-head-l-lh
351653	9	HIP-lh	17	aHIP-lh	27	HIP-head-l-lh	32	HIP-head-l-lh
351654	9	HIP-lh	17	aHIP-lh	27	HIP-head-l-lh	32	HIP-head-l-lh
351655	9	HIP-lh	17	aHIP-lh	27	HIP-head-l-lh	32	HIP-head-l-lh
351662	15	PUT-lh	30	pPUT-lh	38	PUT-VP-lh	42	PUT-VP-lh
351663	15	PUT-lh	30	pPUT-lh	38	PUT-VP-lh	42	PUT-VP-lh
351664	15	PUT-lh	30	pPUT-lh	38	PUT-VP-lh	42	PUT-VP-lh
351665	15	PUT-lh	30	pPUT-lh	38	PUT-VP-lh	42	PUT-VP-lh
351666	15	PUT-lh	30	pPUT-lh	38	PUT-VP-lh	42	PUT-VP-lh
351759	15	PUT-lh	30	pPUT-lh	38	PUT-VP-lh	42	PUT-VP-lh
351760	15	PUT-lh	30	pPUT-lh	38	PUT-VP-lh	42	PUT-VP-lh
351761	15	PUT-lh	30	pPUT-lh	38	PUT-VP-lh	42	PUT-VP-lh
351762	15	PUT-lh	30	pPUT-lh	38	PUT-VP-lh	42	PUT-VP-lh
351763	15	PUT-lh	30	pPUT-lh	38	PUT-VP-lh	42	PUT-VP-lh
351856	15	PUT-lh	30	pPUT-lh	38	PUT-VP-lh	42	PUT-VP-lh
351857	15	PUT-lh	30	pPUT-lh	38	PUT-VP-lh	42	PUT-VP-lh
351858	15	PUT-lh	30	pPUT-lh	38	PUT-VP-lh	42	PUT-VP-lh
351859	15	PUT-lh	30	pPUT-lh	38	PUT-VP-lh	42	PUT-VP-lh
351860	15	PUT-lh	30	pPUT-lh	38	PUT-VP-lh	42	PUT-VP-lh
351953	15	PUT-lh	30	pPUT-lh	38	PUT-VP-lh	42	PUT-VP-lh
351954	15	PUT-lh	30	pPUT-lh	38	PUT-VP-lh	42	PUT-VP-lh
351955	15	PUT-lh	30	pPUT-lh	38	PUT-VP-lh	42	PUT-VP-lh
351956	15	PUT-lh	30	pPUT-lh	38	PUT-VP-lh	42	PUT-VP-lh
351957	15	PUT-lh	30	pPUT-lh	38	PUT-VP-lh	42	PUT-VP-lh
352040	10	AMY-lh	19	lAMY-lh	44	lAMY-lh	48	lAMY-lh
352041	10	AMY-lh	19	lAMY-lh	44	lAMY-lh	48	lAMY-lh
352042	10	AMY-lh	19	lAMY-lh	44	lAMY-lh	48	lAMY-lh
352050	15	PUT-lh	30	pPUT-lh	38	PUT-VP-lh	42	PUT-VP-lh
352051	15	PUT-lh	30	pPUT-lh	38	PUT-VP-lh	42	PUT-VP-lh
352052	15	PUT-lh	30	pPUT-lh	38	PUT-VP-lh	42	PUT-VP-lh
352053	15	PUT-lh	30	pPUT-lh	38	PUT-VP-lh	42	PUT-VP-lh
352054	15	PUT-lh	30	pPUT-lh	39	PUT-DP-lh	43	PUT-DP-lh
352137	10	AMY-lh	19	lAMY-lh	44	lAMY-lh	48	lAMY-lh
352138	10	AMY-lh	19	lAMY-lh	44	lAMY-lh	48	lAMY-lh
352139	10	AMY-lh	19	lAMY-lh	44	lAMY-lh	48	lAMY-lh
352140	10	AMY-lh	19	lAMY-lh	44	lAMY-lh	48	lAMY-lh
352147	15	PUT-lh	30	pPUT-lh	38	PUT-VP-lh	42	PUT-VP-lh
352148	15	PUT-lh	30	pPUT-lh	38	PUT-VP-lh	42	PUT-VP-lh
352149	15	PUT-lh	30	pPUT-lh	38	PUT-VP-lh	42	PUT-VP-lh
352150	15	PUT-lh	30	pPUT-lh	39	PUT-DP-lh	43	PUT-DP-lh
352235	10	AMY-lh	19	lAMY-lh	44	lAMY-lh	48	lAMY-lh
352236	10	AMY-lh	19	lAMY-lh	44	lAMY-lh	48	lAMY-lh
352237	10	AMY-lh	19	lAMY-lh	44	lAMY-lh	48	lAMY-lh
361555	9	HIP-lh	18	pHIP-lh	29	HIP-tail-lh	34	HIP-tail-lh
